"imagen_id","respuesta","razon_area","peor_rugosidad","peor_contraste","peor_variacion_color","rango_brillo"
"img_0290","No conforme",1.00127805326926,0.207363827817159,0.173992505844011,0.207384566273787,0.0256538614789177
"img_0291","No conforme",1,0.0984334542840221,0.20307407145413,0.0984432986138835,0.0328957364071116
"img_0292","Conforme",1,0.0433214889876236,0.174637804903807,0.0433258215697806,0.0241362723675896
"img_0293","Conforme",1,0.0435335768569399,0.182754267143497,0.0435379306500049,0.0275354111076804
"img_0294","Conforme",1,0.0434162496876488,0.181452683614881,0.0434205917468235,0.0264922929651598
"img_0295","Conforme",1,0.0436170398596677,0.188021863251607,0.0436214019998677,0.0298336336023667
"img_0296","Conforme",1,0.0435524056576513,0.193563670410991,0.0435567613337847,0.032225194648294
"img_0297","No conforme",1,0.111262612910943,0.206925343863285,0.111273740284972,0.0334494254796645
"img_0298","Conforme",1,0.043275357588355,0.185984000119412,0.0432796855569107,0.0291871444702149
"img_0299","Conforme",1,0.0428800887271442,0.183863394658904,0.0428843771648607,0.0273251002053654
"img_0300","Conforme",1,0.0432433775696039,0.191063784634596,0.0432477023398379,0.0308161415189855
"img_0301","Conforme",1,0.0435848751092395,0.182871957071168,0.0435892340326428,0.027798195028866
"img_0302","No conforme",1,0.0462908893771752,0.178768294899638,0.0462955189290681,0.0249836188821232
"img_0303","Conforme",1,0.0433597358461955,0.176483242143458,0.0433640722534209,0.0247342374195773
"img_0304","Conforme",1,0.0433892425078004,0.194573038084818,0.0433935818659869,0.0323877592917049
"img_0305","No conforme",1,0.112387036903975,0.211524688357368,0.112398276731648,0.0355190881886202
"img_0306","Conforme",1,0.0434891348392114,0.181077405209737,0.0434934841876302,0.0273149286965763
"img_0307","Conforme",1,0.0432857425508259,0.192682313958553,0.0432900715579817,0.0316644453519933
"img_0308","Conforme",1,0.0432040701907211,0.195797239595893,0.0432083910298241,0.033156067199707
"img_0309","Conforme",1,0.0436383579493749,0.188011116255209,0.043642722221597,0.0298916710348691
"img_0310","Conforme",1,0.0433472618552941,0.196463094481795,0.0433515970149956,0.0332561069802677
"img_0311","No conforme",1,0.0682858040968017,0.19145104135015,0.0682926333601377,0.0290649666999369
"img_0312","Conforme",1,0.0433214016994257,0.192069645047065,0.043325734272853,0.0315518407664579
"img_0313","Conforme",1,0.0434358281568656,0.194621865052516,0.043440172174083,0.0327070250028723
"img_0314","No conforme",1,0.0496380539372844,0.185278663938718,0.0496430182391083,0.0261490344597312
"img_0315","Conforme",1,0.0433270384217076,0.19085504248672,0.0433313715588634,0.0310577447689282
"img_0316","Conforme",1,0.0432882193543569,0.203608965946553,0.0432925486092178,0.0365244520838119
"img_0317","Conforme",1,0.0432942064968932,0.181277950843499,0.0432985363505282,0.0262076103838752
"img_0318","Conforme",1,0.043361066561343,0.185544103549612,0.0433654031016532,0.0291160635735007
"img_0319","Conforme",1,0.0433607810086796,0.183567567925077,0.0433651175204317,0.0280534998994715
"img_0320","Conforme",1,0.0432427659012752,0.197240964652146,0.0432470906103363,0.0337923848230699
"img_0321","Conforme",1,0.0430488072487814,0.19012049562157,0.0430531125600374,0.0302220655732997
"img_0322","No conforme",1.00716807531828,0.211322935951444,0.1690489911485,0.21134407035848,0.0237231894459443
"img_0323","Conforme",1,0.0435285039508948,0.203922998728765,0.0435328572366184,0.0368280417049632
"img_0324","No conforme",1,0.115436837781865,0.198769575888482,0.115448382620127,0.0297725447172277
"img_0325","No conforme",1.01020408163265,0.215305700619198,0.166884917950556,0.215327233342533,0.0233494164141487
"img_0326","No conforme",1.00590994371482,0.218759633729487,0.198013091671903,0.218781511880675,0.036212485926011
"img_0327","No conforme",1,0.0470540089939161,0.18165975377451,0.0470587148654026,0.025365708618164
"img_0328","Conforme",1,0.043574584656713,0.180415323899322,0.0435789425509681,0.026228671390309
"img_0329","No conforme",1,0.0459148317786222,0.181126745451409,0.0459194237209943,0.026231184351304
"img_0330","Conforme",1,0.0430212625727215,0.196650317526292,0.0430255651292344,0.0330879779232249
"img_0331","Conforme",1,0.0436270797009113,0.197141608896916,0.0436314428451958,0.033684028338264
"img_0332","Conforme",1,0.0431084696533951,0.18098228075024,0.0431127809314883,0.0272866279691808
"img_0333","Conforme",1,0.0433038858160752,0.165173233457172,0.043308216637739,0.0209141777128332
"img_0334","Conforme",1,0.0431095610342773,0.181360162666035,0.0431138724215194,0.0262495528995289
"img_0335","No conforme",1,0.0956617464097171,0.198211304421774,0.0956713135410712,0.0304632499964097
"img_0336","No conforme",1,0.0498225102857702,0.193506993485093,0.0498274930350737,0.0283120955523323
"img_0337","No conforme",1,0.0475152194761758,0.199233065249076,0.0475199714733231,0.0321874404009651
"img_0338","No conforme",1,0.0972132000397297,0.199731900879271,0.0972229223319629,0.0312892961748908
"img_0339","Conforme",1,0.043203814626002,0.176916154116029,0.0432081354395459,0.0255471204690372
"img_0340","No conforme",1,0.052777532365453,0.19902983801284,0.0527828106465176,0.0321075641407687
"img_0341","Conforme",1,0.0434039449705475,0.170375852225925,0.0434082857991274,0.0221927363676183
"img_0342","Conforme",1,0.0433667369616412,0.208384977198044,0.0433710740690481,0.0389887095013788
"img_0343","Conforme",1,0.0433943545251555,0.183343502886334,0.043398694394595,0.0276715896606445
"img_0344","No conforme",1.01224818694601,0.225455809277067,0.179356787006881,0.225478357112778,0.0281013059907801
"img_0345","No conforme",1,0.115868318341912,0.201238927294728,0.115879906332546,0.0303791854678883
"img_0346","Conforme",1,0.0439534986357749,0.195298364438216,0.0439578944252174,0.0329322940063477
"img_0347","Conforme",1,0.0433447448339924,0.193911545177975,0.0433490797419666,0.0321695505119772
"img_0348","Conforme",1,0.0434036585166918,0.178030220211675,0.0434079993166235,0.0256988554472082
"img_0349","Conforme",1,0.0431877385112183,0.205287284105612,0.04319205771699,0.0374815910608629
"img_0350","No conforme",1,0.0684494335020326,0.208835482723999,0.0684562791299456,0.0378651766070198
"img_0351","No conforme",1.00410054318884,0.222443881251319,0.176931944397377,0.222466127864105,0.0272017856193991
"img_0352","No conforme",1,0.0524921983141411,0.188656591391518,0.052497448058947,0.0268238243192784
"img_0353","No conforme",1,0.0447978991634559,0.202185068127659,0.0448023794013961,0.0351091165520163
"img_0354","Conforme",1,0.0432825861011773,0.192396392724916,0.0432869147926566,0.0316362642894072
"img_0355","No conforme",1,0.124214160737151,0.188535036799102,0.124226583395491,0.0251253618487189
"img_0356","No conforme",1,0.0927466482391364,0.20655797197226,0.0927559238315195,0.0345743943517348
"img_0357","Conforme",1,0.0432729298377443,0.187342648911891,0.0432772575635006,0.0288344922772575
"img_0358","Conforme",1,0.0431484015450565,0.182548929371951,0.0431527168167382,0.0277951435762293
"img_0359","Conforme",1,0.0434662891698103,0.205223549395063,0.0434706362334337,0.0374038089348289
"img_0360","Conforme",1,0.0436161788123465,0.179579154931329,0.0436205408664332,0.0267213314101276
"img_0361","No conforme",1,0.0480310310169981,0.190031270274316,0.0480358346004582,0.0278415735222312
"img_0362","No conforme",1,0.112544821062994,0.211019601373241,0.112556076670661,0.0349989052626666
"img_0363","No conforme",1,0.101620105338575,0.192476070755316,0.101630268365412,0.0282659647683536
"img_0364","No conforme",1,0.0809338851867588,0.171726416946347,0.0809419793846973,0.021425804604923
"img_0365","No conforme",1.0030584321511,0.217261298154059,0.173063957504014,0.217283026456704,0.0255027248247931
"img_0366","Conforme",1,0.0432831780174765,0.180731170848755,0.0432875067681533,0.0272087860107422
"img_0367","No conforme",1.00341296928328,0.205373299880209,0.192033314471859,0.205393839264136,0.0328412889188878
"img_0368","Conforme",1,0.0432789221953122,0.191836427877216,0.0432832505203642,0.0310887977869371
"img_0369","No conforme",1,0.0993941595426981,0.195596808259276,0.0994040999526934,0.0295874830896714
"img_0370","No conforme",1,0.0454587672746321,0.184707351027763,0.0454633136059927,0.0266659266034295
"img_0371","Conforme",1,0.0436040889511843,0.20187514996679,0.0436084497961639,0.0358805955774645
"img_0372","Conforme",1,0.0432774755380736,0.191370580321688,0.0432818037184455,0.0305335530718636
"img_0373","Conforme",1,0.0434587216470261,0.175107151465761,0.0434630679538215,0.0249423943553251
"img_0374","No conforme",1.00279662333627,0.229981407964163,0.1880338471997,0.230004408405004,0.0317929055247588
"img_0375","Conforme",1,0.043270679539812,0.207072441654853,0.043275007040516,0.0382293764540728
"img_0376","Conforme",1,0.0431323743232935,0.186845195559243,0.0431366879920927,0.0290166819493911
"img_0377","No conforme",1,0.0637266185754911,0.180434677675084,0.0637329918746786,0.0250055773746266
"img_0378","Conforme",1,0.0434874603602814,0.180101999873846,0.0434918095412355,0.0270986345537971
"img_0379","Conforme",1,0.0434266095304209,0.188815177236891,0.0434309526256834,0.0296344515273149
"img_0380","Conforme",1,0.0430042113603048,0.211171319595473,0.0430085122115259,0.0403321863151999
"img_0381","Conforme",1,0.0433305858299975,0.189392929773881,0.0433349193219297,0.0306061297786937
"img_0382","Conforme",1,0.0431769259863787,0.184210258281234,0.0431812441107898,0.0283225063907399
"img_0383","Conforme",1,0.0434216235603958,0.194007191063261,0.0434259661570115,0.032398947951373
"img_0384","Conforme",1,0.0434467017033677,0.193888060841788,0.0434510468080485,0.0320632881613339
"img_0385","Conforme",1,0.0435163543491841,0.195697501632878,0.0435207064198261,0.0329027367984547
"img_0386","Conforme",1,0.0435028603817242,0.191718537679753,0.0435072111028345,0.0311860254444795
"img_0387","Conforme",1,0.0433866795961235,0.199922724352149,0.0433910186979933,0.0348158779368681
"img_0388","Conforme",1,0.0435265668044802,0.187485699338948,0.0435309198964699,0.0298298043284696
"img_0389","Conforme",1,0.0434475613234394,0.189477587088318,0.0434519065140908,0.0306499270988912
"img_0390","Conforme",1,0.0433888706544887,0.188133265610601,0.0433932099754862,0.0293737019078871
"img_0391","No conforme",1.0101796979545,0.221775801056285,0.197444830791436,0.22179798085437,0.0359707630112591
"img_0392","No conforme",1,0.0451285336081345,0.201941287847203,0.0451330469128257,0.0347577208395565
"img_0393","Conforme",1,0.0435070087806687,0.193574240390275,0.0435113599166604,0.0317827340159696
"img_0394","Conforme",1,0.0432989527597379,0.196739314002795,0.0433032830880467,0.033437817993164
"img_0395","No conforme",1.00999300489657,0.219026769417001,0.186967622204445,0.219048674284429,0.0313091605332319
"img_0396","Conforme",1,0.0433847959796478,0.186261315176149,0.0433891348931371,0.0290909937959558
"img_0397","No conforme",1,0.0457442729799367,0.193836375753831,0.0457488478647232,0.0310925672284295
"img_0398","Conforme",1,0.0433723344373674,0.171686681044028,0.0433766721045779,0.0236480997781192
"img_0399","Conforme",1,0.0433561626797437,0.189080035286716,0.0433604987296166,0.0304949013384651
"img_0400","No conforme",1.00459563178093,0.221057776954701,0.196702064829257,0.221079884943195,0.0356544290879194
"img_0401","Conforme",1,0.0431839269434001,0.179693605299972,0.0431882457679769,0.0265498517384249
"img_0402","Conforme",1,0.0432438882563419,0.190353204875616,0.0432482130776497,0.0304907729025449
"img_0403","No conforme",1,0.0856582439782363,0.191069539120733,0.0856668106593022,0.0266818420230641
"img_0404","Conforme",1,0.0436004743168987,0.188121257296697,0.0436048348003788,0.0297206101899989
"img_0405","No conforme",1.0060811921328,0.224709850828474,0.174250937159429,0.22473232406088,0.0260888430606617
"img_0406","No conforme",1.00261625037022,0.226236124251251,0.193112771722216,0.226258750126263,0.0340962736062442
"img_0407","Conforme",1,0.0434889912373285,0.203909714236894,0.0434933405713856,0.0367305747178022
"img_0408","Conforme",1,0.043527783405159,0.185208164054649,0.0435321366188209,0.0289527211088293
"img_0409","Conforme",1,0.0434012917695474,0.170395449441426,0.0434056323327807,0.0219967852424173
"img_0410","No conforme",1,0.0463237912244482,0.209291644274165,0.0463284240668549,0.0379762255500344
"img_0411","Conforme",1,0.0435477612606704,0.17872420236636,0.0435521164723177,0.0264258191636029
"img_0412","Conforme",1,0.043390563838499,0.186198039057576,0.0433949033288318,0.0293409137501436
"img_0413","No conforme",1,0.048762382027861,0.179090943807471,0.0487672587537364,0.023154422607422
"img_0414","Conforme",1,0.0435341808292809,0.186308304007504,0.0435385346827492,0.0292223857565487
"img_0415","Conforme",1,0.0431742474738051,0.186925360757557,0.0431785653303381,0.0296047148222082
"img_0416","No conforme",1,0.0653457723175408,0.204847623212233,0.0653523075482956,0.0356720796472886
"img_0417","No conforme",1.0009486665964,0.218259104677704,0.175989972873511,0.218280932770981,0.0267161858233284
"img_0418","No conforme",1.0107985529939,0.22001991569976,0.174668096927504,0.220041919891749,0.0262512282068589
"img_0419","No conforme",1,0.0972955532442115,0.205488567810656,0.0973052837725888,0.0340788623764936
"img_0420","Conforme",1,0.0431161337128682,0.206114979120807,0.043120445757444,0.0379010760498046
"img_0421","Conforme",1,0.0431562666308404,0.180729986723398,0.0431605826891093,0.026942412145278
"img_0422","No conforme",1,0.0973079326538739,0.191330061477404,0.0973176644203159,0.0272819610416187
"img_0423","Conforme",1,0.0432351235549999,0.186004841594048,0.0432394474997498,0.0293622739186007
"img_0424","Conforme",1,0.0432806602393086,0.18828995337207,0.0432849887381824,0.0300721853996725
"img_0425","Conforme",1,0.0435768318649616,0.195126983518177,0.04358118998396,0.0325875396908031
"img_0426","Conforme",1,0.0429580613475045,0.182405019757149,0.0429623575832628,0.0278474370978861
"img_0427","No conforme",1,0.0455718853912691,0.188594179822294,0.0455764430355727,0.0292726449764477
"img_0428","Conforme",1,0.0430949385891781,0.193278364782609,0.0430992485140295,0.0321306594489602
"img_0429","Conforme",1,0.0430023484287837,0.196887997226979,0.043006649093693,0.033734945714614
"img_0430","Conforme",1,0.0433150150239414,0.198099445862719,0.0433193469586373,0.0342793607644474
"img_0431","No conforme",1.00646897724053,0.226631064029665,0.202585112964618,0.226653729402605,0.0383280999217314
"img_0432","No conforme",1.00701700471215,0.212193769215315,0.176856014689602,0.212214990714386,0.0265326798382928
"img_0433","Conforme",1,0.0431710310613113,0.198776770614842,0.0431753485961709,0.0341279249482996
"img_0434","No conforme",1.00898959099989,0.22986116539449,0.186257274038302,0.229884153809871,0.0311808798576804
"img_0435","Conforme",1,0.0435622464736854,0.184350981865119,0.0435666031339988,0.0280871257108801
"img_0436","No conforme",1,0.0965200995570751,0.199320779510939,0.0965297525323283,0.0310393163882985
"img_0437","Conforme",1,0.0432531032690534,0.180483441960799,0.0432574290119546,0.026871809907801
"img_0438","Conforme",1,0.0431952432634737,0.197236629562155,0.0431995632197956,0.0338416268920899
"img_0439","No conforme",1.01717608150637,0.206946568598331,0.167408299336909,0.206967265324863,0.0231099072983685
"img_0440","Conforme",1,0.0432045498207581,0.180215732962456,0.0432088707078289,0.0266303263226677
"img_0441","No conforme",1,0.117620396569361,0.198331335494116,0.117632159785339,0.0295155047068877
"img_0442","No conforme",1,0.0448152847006111,0.195796750692017,0.0448197666772789,0.032245358168658
"img_0443","No conforme",1,0.0779191388124038,0.195936296233191,0.0779269315055544,0.0291121744671989
"img_0444","Conforme",1,0.0430754786711532,0.197151565404676,0.0430797866498182,0.0338467126464843
"img_0445","No conforme",1,0.0460001759058376,0.195545556390656,0.0460047763834759,0.0316119723331227
"img_0446","Conforme",1,0.0433189259938637,0.192559709158761,0.0433232583196957,0.0316819762465533
"img_0447","No conforme",1.00846893139214,0.205947728382978,0.184690762610868,0.2059683252155,0.0295377623614143
"img_0448","Conforme",1,0.0434071072724601,0.192788357627517,0.0434114484173018,0.0318294032915901
"img_0449","No conforme",1,0.0776510394467912,0.195143155813155,0.0776588053273239,0.0311703493544635
"img_0450","Conforme",1,0.0430722040253834,0.205978096000004,0.043076511676551,0.0377847618551815
"img_0451","Conforme",1,0.0434810295386419,0.179426317950238,0.0434853780764495,0.0262443474803251
"img_0452","Conforme",1,0.0431118030208848,0.192612435945205,0.043116114632348,0.0318561483764649
"img_0453","No conforme",1,0.0457644906386842,0.182045798185229,0.0457690675454387,0.0263484558644014
"img_0454","Conforme",1,0.043161053874154,0.207667995675014,0.0431653704111951,0.0385920206586052
"img_0455","No conforme",1.00584453535944,0.218752128263302,0.19110964239948,0.218774005663868,0.0332720223999023
"img_0456","No conforme",1,0.0770748714137031,0.19175162461274,0.0770825796716703,0.0296614359418084
"img_0457","Conforme",1,0.0434440408754222,0.188756123475192,0.0434483857139936,0.0298329754459157
"img_0458","No conforme",1,0.0771740002529378,0.198507266344444,0.0771817184247802,0.0302853682574103
"img_0459","No conforme",1,0.0934572884767873,0.20090743374493,0.0934666351403013,0.0315450198723288
"img_0460","No conforme",1,0.100596613713681,0.203388605728678,0.100606674381119,0.027479048982508
"img_0461","No conforme",1,0.0753030613809585,0.186673655847465,0.0753105924402026,0.0268792889583813
"img_0462","No conforme",1,0.0766743342080129,0.188485553853238,0.0766820024082538,0.0280184381103515
"img_0463","No conforme",1,0.0464301373029933,0.21121100512109,0.0464347807810714,0.0386270226153206
"img_0464","Conforme",1,0.0434000271106846,0.189528212371249,0.0434043675474393,0.0302451010490866
"img_0465","Conforme",1,0.043492855792304,0.1996754575417,0.0434972055128553,0.0349090968232996
"img_0466","Conforme",1,0.0432865353808475,0.197089792966345,0.0432908644672942,0.0335612522439396
"img_0467","No conforme",1,0.0791901715939124,0.186758294623997,0.0791980914030527,0.0276428701064166
"img_0468","Conforme",1,0.0431626813146367,0.197634908991739,0.0431669980144381,0.0339480089075425
"img_0469","Conforme",1,0.0433110012768139,0.18551889155052,0.0433153328100949,0.0279115176032572
"img_0470","Conforme",1,0.0433572237830311,0.188023479588984,0.043361559939025,0.0287529407097312
"img_0471","No conforme",1,0.0573801253674664,0.18578557885489,0.0573858639538618,0.0240957658296473
"img_0472","No conforme",1,0.0715131770610416,0.212143825956312,0.071520329093951,0.0358215409940832
"img_0473","Conforme",1,0.0434024340777646,0.18672758524301,0.0434067747552401,0.029491571745031
"img_0474","No conforme",1.00081992415702,0.221711477520988,0.183629729953821,0.221733650886076,0.0297513640459846
"img_0475","No conforme",1,0.0533099522024003,0.19802294520084,0.0533152837307733,0.032184448780733
"img_0476","Conforme",1,0.0431367198831495,0.199059265347798,0.0431410339865481,0.034515459433163
"img_0477","No conforme",1,0.114303667131473,0.201257641281178,0.114315098641337,0.0302079451258043
"img_0478","Conforme",1,0.0434175043918514,0.193582530241591,0.0434218465765091,0.0323138662719726
"img_0479","Conforme",1,0.0432609158938088,0.178164930144946,0.0432652424180506,0.0252620788933249
"img_0480","No conforme",1.00199030364889,0.219350079195997,0.182984420104953,0.219372016397637,0.0294103193395279
"img_0481","No conforme",1,0.106630270190228,0.20246878461492,0.106640934283657,0.0311464762250114
"img_0482","No conforme",1,0.0487582623694157,0.201028880430095,0.0487631386832841,0.0325608544383329
"img_0483","No conforme",1,0.0462209457809151,0.195286452296461,0.0462255683377489,0.031601740991929
"img_0484","Conforme",1,0.0431267924488501,0.181718140435051,0.043131105559406,0.0266866884478401
"img_0485","No conforme",1,0.0830107617803711,0.169798213809424,0.0830190636867398,0.0211434554874196
"img_0486","Conforme",1,0.0433133030976684,0.172204102807783,0.0433176348611545,0.0241757019222484
"img_0487","Conforme",1,0.0432832973380765,0.198529814402557,0.0432876261006866,0.0342153999238856
"img_0488","No conforme",1,0.0951169920651534,0.211044662405332,0.0951265047156249,0.0367951937148151
"img_0489","No conforme",1,0.0967452359008639,0.19868496698029,0.0967549113920031,0.0309100185618681
"img_0490","No conforme",1,0.0735898723689733,0.187498838421239,0.0735972320921825,0.0267198356000115
"img_0491","No conforme",1,0.122741958164868,0.182792920823948,0.122754233588226,0.0223488989437328
"img_0492","Conforme",1,0.0430183748780428,0.181259973939516,0.0430226771457574,0.0269199151611328
"img_0493","No conforme",1,0.044887393568076,0.18723157669857,0.0448918827563516,0.0288121149579217
"img_0494","Conforme",1,0.0432097102909084,0.178196037081668,0.0432140316940778,0.0258639928840189
"img_0495","Conforme",1,0.0432809487932259,0.184981434233564,0.043285277320958,0.0280933482809628
"img_0496","Conforme",1,0.0435011776263878,0.182124694545741,0.0435055281792057,0.0278248802813361
"img_0497","Conforme",1,0.0436587878605755,0.185972448306736,0.0436631541759931,0.0293419309010226
"img_0498","Conforme",1,0.0430416693281656,0.180042245761258,0.0430459739255582,0.0262694770902746
"img_0499","Conforme",1,0.0435772440485025,0.1790692418949,0.0435816022087234,0.0260219504322725
"img_0500","Conforme",1,0.0433378571002356,0.193889165362868,0.0433421913193676,0.031806367815803
"img_0501","Conforme",1,0.0435757310221036,0.198189485598529,0.0435800890310067,0.0340832301420324
"img_0502","Conforme",1,0.0433021102292643,0.189120668996291,0.0433064408733516,0.0302270316628849
"img_0503","Conforme",1,0.043068708434258,0.198669899649185,0.0430730157358316,0.0338871593520221
"img_0504","Conforme",1,0.0433617080169273,0.184869227180853,0.0433660446213894,0.0282706316959156
"img_0505","No conforme",1,0.0850900155088008,0.208144248945226,0.085098525361337,0.0327504034962374
"img_0506","No conforme",1,0.0492206583450707,0.205380558456331,0.0492255809031611,0.0347336083804859
"img_0507","No conforme",1,0.0971128773375021,0.198997412981154,0.0971225895964617,0.0312846890797335
"img_0508","Conforme",1,0.0432051404435187,0.177561299977226,0.0432094613896576,0.0249002723424575
"img_0509","Conforme",1,0.0430330066854102,0.181042044470046,0.0430373104164519,0.0269253599099551
"img_0510","Conforme",1,0.0432943930243785,0.185384896288027,0.0432987228966681,0.0289525416116153
"img_0511","Conforme",1,0.0433982671305673,0.172245600329125,0.0434026073913065,0.0235037840181238
"img_0512","No conforme",1,0.0879212786154975,0.192622838649023,0.0879300716226598,0.0277315417300954
"img_0513","No conforme",1,0.0508447695063589,0.19939220292581,0.0508498544918081,0.0317361245727539
"img_0514","Conforme",1,0.0431327282690581,0.185070539774218,0.0431370419732555,0.027753978881836
"img_0515","Conforme",1,0.0430128531076455,0.182130211467634,0.0430171548231278,0.0274724075855928
"img_0516","No conforme",1.00186228631458,0.221949296968447,0.196002153955959,0.221971494117858,0.0356136832203584
"img_0517","Conforme",1,0.0431839061172225,0.18685236979545,0.0431882249397165,0.0294584245928596
"img_0518","Conforme",1,0.0432904063699712,0.190460133375903,0.0432947358435555,0.0309720647654813
"img_0519","No conforme",1.01803553107619,0.223653392988866,0.177560163167164,0.223675760564922,0.0281057934211282
"img_0520","No conforme",1,0.052408550686214,0.192461085626911,0.0524137920654206,0.0292679780488856
"img_0521","No conforme",1.01279908055585,0.230206409635958,0.187632405109297,0.230229432579216,0.0315809791475185
"img_0522","Conforme",1,0.043645551422035,0.191541982096015,0.0436499164136764,0.0311190729836857
"img_0523","Conforme",1,0.0434695697188436,0.191356669976447,0.0434739171105547,0.0313177165670955
"img_0524","No conforme",1,0.0822695279976462,0.202083298313217,0.0822777557732235,0.032393922029383
"img_0525","Conforme",1,0.0436767937442131,0.195170645399968,0.0436811618603991,0.0329361232802448
"img_0526","No conforme",1,0.0467801269364621,0.185279194034019,0.0467848054170037,0.0277097627348059
"img_0527","Conforme",1,0.0438414545694043,0.182063651598214,0.0438458391533196,0.0278028619564281
"img_0528","Conforme",1,0.0434351971130394,0.189738467537939,0.0434395410671461,0.0306520212330538
"img_0529","Conforme",1,0.0434098415535687,0.188391277956385,0.0434141829718659,0.0301566089226218
"img_0530","No conforme",1,0.0632698422184455,0.200140592927285,0.0632761698354291,0.0321293431360581
"img_0531","No conforme",1,0.107731431086942,0.208252964558978,0.107742205307473,0.0334642040836109
"img_0532","Conforme",1,0.0432451765900062,0.195551012206326,0.0432495015401602,0.0329756724997128
"img_0533","Conforme",1,0.043132775481777,0.186927175182064,0.0431370891906961,0.0288854096536075
"img_0534","Conforme",1,0.0433055215558027,0.18980139442765,0.0433098525410568,0.0306946219051585
"img_0535","No conforme",1,0.0481652659768558,0.203492535975969,0.0481700829851543,0.0331859235696231
"img_0536","No conforme",1,0.106499007038903,0.176211962011735,0.106509658004704,0.0217979023293887
"img_0537","No conforme",1,0.0959857010457974,0.212383031102503,0.095995300575855,0.0341684314862419
"img_0538","No conforme",1,0.0479738187975855,0.203353129925493,0.0479786166592514,0.0333645831298829
"img_0539","Conforme",1,0.0434056890246228,0.197958514226924,0.0434100300276255,0.0340009605856503
"img_0540","Conforme",1,0.0435607713916737,0.194010937097616,0.0435651279044642,0.0323594585643094
"img_0541","No conforme",1.00987064263079,0.228306316813108,0.186770965431836,0.22832914972808,0.031431816962747
"img_0542","No conforme",1,0.046135542670638,0.190884082764848,0.0461401566863067,0.0297538770069796
"img_0543","Conforme",1,0.043290310170656,0.185949458100181,0.0432946396346194,0.0279246208998737
"img_0544","Conforme",1,0.043414821294212,0.191236570490776,0.043419163210533,0.0306492091100357
"img_0545","No conforme",1,0.121690228330354,0.187880833009853,0.121702398570211,0.0246169659064798
"img_0546","Conforme",1,0.0434357564405303,0.179669201008869,0.0434401004505753,0.0265830587230009
"img_0547","Conforme",1,0.043593941996224,0.194421467477122,0.0435983018264066,0.0324298813045726
"img_0548","No conforme",1,0.0752120890271619,0.202738094358562,0.0752196109882607,0.0344923042925666
"img_0549","Conforme",1,0.0430721539279742,0.183886599515657,0.0430764615741316,0.0278973373233571
"img_0550","No conforme",1,0.0707200239567463,0.19188777467151,0.070727096666413,0.0281669421386719
"img_0551","No conforme",1,0.0464686520938282,0.212305628266349,0.0464732994237706,0.0391219562665154
"img_0552","Conforme",1,0.0434837142880055,0.185543938634479,0.0434880630943149,0.0290694541302849
"img_0553","Conforme",1,0.0434972665918602,0.188025419704863,0.0435016167535355,0.0293568890021829
"img_0554","No conforme",1.00847242656385,0.212953336420436,0.179098344490906,0.212974633883825,0.0272984747852999
"img_0555","Conforme",1,0.043274753374267,0.183650372814756,0.0432790812823952,0.0282424506333294
"img_0556","No conforme",1,0.0819883553362407,0.186133872768654,0.0819965549917399,0.0241165875064625
"img_0557","Conforme",1,0.0433083248393029,0.195308131761742,0.0433126561049134,0.0327319152832032
"img_0558","No conforme",1.00208844567431,0.229186195825818,0.186428287018204,0.229209116737491,0.0310745576746324
"img_0559","Conforme",1,0.0432541417432725,0.176182358942677,0.0432584675900315,0.025486390578326
"img_0560","Conforme",1,0.043479738811259,0.179471038905385,0.043484087219981,0.0259816832239488
"img_0561","Conforme",1,0.0433875032299678,0.179238270888267,0.0433918424142093,0.0261614795998966
"img_0562","No conforme",1,0.0477317417696967,0.187867570098599,0.0477365154212388,0.0282393393482882
"img_0563","Conforme",1,0.0435930059699142,0.176342056269628,0.0435973657064848,0.0256263385727826
"img_0564","Conforme",1,0.0435592858781909,0.198830691767163,0.0435636422424151,0.0343349450683594
"img_0565","No conforme",1,0.0924674936507677,0.211743334680774,0.0924767413249002,0.0372756479240866
"img_0566","Conforme",1,0.042995051037365,0.186211517987123,0.0429993509724623,0.0293731634162454
"img_0567","Conforme",1,0.0434657987355309,0.187158416866084,0.0434701457501059,0.0299095609238569
"img_0568","No conforme",1,0.105418799166961,0.21633029309436,0.105429342101172,0.0381644582950367
"img_0569","No conforme",1.00596010574381,0.225031255055796,0.19828368507331,0.225053760431839,0.0366096534280216
"img_0570","Conforme",1,0.0433591161034227,0.172511498452075,0.0433634524486676,0.0244106039428711
"img_0571","Conforme",1,0.0433245226122227,0.186732027534569,0.0433288554977725,0.0295007261029412
"img_0572","No conforme",1,0.0726394202722935,0.206009720506023,0.0726466849407876,0.0358637228393555
"img_0573","No conforme",1.01299686456964,0.222995939715805,0.188599480942874,0.223018241539959,0.0322464351519416
"img_0574","No conforme",1,0.0759424793257904,0.201833311126113,0.0759500743332237,0.0341613712624943
"img_0575","Conforme",1,0.0432547045828567,0.190164976368379,0.0432590304859053,0.030707067045324
"img_0576","Conforme",1,0.0434277978314949,0.172219373694093,0.0434321410455995,0.0229567363424861
"img_0577","Conforme",1,0.0427238343146592,0.182255377040656,0.0427281071253718,0.0278299660357307
"img_0578","Conforme",1,0.0433569791319611,0.182672321526484,0.0433613152634874,0.0271872463450712
"img_0579","No conforme",1,0.0744148628136453,0.195657740655056,0.0744223050441497,0.0309103177238914
