"imagen_id_foto","respuesta_global","brillo_medio","contraste_global","area_objeto","rugosidad_superficial","variacion_color_verde"
"img_0184-1","Conforme",0.943943718028349,0.124036521868407,11280,0.0434174451932501,0.0434217873719872
"img_0184-2","Conforme",0.917062095606187,0.182203836559454,11280,0.0333509436356167,0.0333542790635231
"img_0185-0","No conforme",0.897195702963436,0.187310160775268,20011,0.221905679206019,0.221927871993219
"img_0185-1","No conforme",0.928799717586742,0.120388294533103,19917,0.134712143125103,0.134725615686672
"img_0185-2","No conforme",0.895100491817699,0.192352696756825,19794,0.228072281896166,0.228095091405306
"img_0186-0","Conforme",0.923201737976074,0.181946393781211,9928,0.0319533774817614,0.0319565731390753
"img_0186-1","Conforme",0.950570276507209,0.117976440734827,9928,0.043628450183733,0.0436328134650795
"img_0186-2","Conforme",0.923051618472828,0.182299523727011,9928,0.0319033640239772,0.0319065546794451
"img_0187-0","No conforme",0.909750635591395,0.188954589215639,12282,0.0498414687171657,0.049846453362502
"img_0187-1","No conforme",0.936123562909294,0.134474080932215,12282,0.0488323796879812,0.0488372634143226
"img_0187-2","No conforme",0.908418826096479,0.19184591260714,12282,0.0525590866166991,0.0525643430510042
"img_0188-0","Conforme",0.923830935543285,0.185071568586757,9504,0.0306168577103367,0.0306199197023069
"img_0188-1","Conforme",0.952683257877125,0.11583201685033,9504,0.0433923094844966,0.0433966491494116
"img_0188-2","Conforme",0.926444355145623,0.178768424892537,9504,0.0317813729701896,0.0317845514253321
"img_0189-0","No conforme",0.908768546501608,0.197101609185957,11796,0.075021380840266,0.0750288837286388
"img_0189-1","No conforme",0.935358426118738,0.142672268737629,11796,0.0874835649797947,0.0874923142112158
"img_0189-2","No conforme",0.909849179561839,0.194800900667643,11796,0.0746629477188663,0.0746704147603423
"img_0190-0","Conforme",0.915777015219296,0.193219156207919,10478,0.0304023113698686,0.0304053519050591
"img_0190-1","Conforme",0.947951771150477,0.120335019941048,10478,0.0433235436902671,0.0433278764779149
"img_0190-2","Conforme",0.921788197416418,0.17953809712848,10478,0.0328544834423141,0.0328577692192361
"img_0191-0","No conforme",0.911615611644072,0.186702496992406,12127,0.053562781961751,0.0535681387756286
"img_0191-1","No conforme",0.936798113439223,0.135297613135049,12127,0.0644491688619112,0.0644556144233535
"img_0191-2","No conforme",0.904081754581227,0.202578177831927,12127,0.0570535994231739,0.0570593053537093
"img_0192-0","Conforme",0.923654908608829,0.182675003299248,9760,0.0315246553370699,0.0315278081178816
"img_0192-1","Conforme",0.951531783249799,0.116845064462117,9760,0.0435930531795982,0.0435974129208903
"img_0192-2","Conforme",0.931381725176643,0.164349510761307,9760,0.034862501843077,0.0348659884419212
"img_0193-0","No conforme",0.892023071917366,0.194171534662368,20204,0.225370262052013,0.225392801332146
"img_0193-1","No conforme",0.926400797155044,0.122334160837314,20297,0.133993860699614,0.134007261425756
"img_0193-2","No conforme",0.89449438955868,0.188905732873933,20248,0.218764993948812,0.218786872636075
"img_0194-0","No conforme",0.894220057983398,0.20865313536721,13565,0.0600779905018739,0.0600839989017641
"img_0194-1","No conforme",0.929845588019876,0.143374730691257,13565,0.0920485226384951,0.0920577284113362
"img_0194-2","No conforme",0.902210017466825,0.193644183488453,13565,0.0671961869025515,0.0672029071932708
"img_0195-0","No conforme",0.898465765416762,0.189067067115773,19626,0.228894912851932,0.228917804632395
"img_0195-1","No conforme",0.930605698888442,0.118481474349891,19627,0.134594523475533,0.13460798427396
"img_0195-2","No conforme",0.908049899489459,0.16793302102766,19540,0.200335479876378,0.200355515427921
"img_0196-0","Conforme",0.905686399841308,0.189630565346638,13040,0.0336794627314892,0.0336828310145906
"img_0196-1","Conforme",0.935167800077551,0.131299387615602,13040,0.0431394329983641,0.0431437473731014
"img_0196-2","Conforme",0.902127807742848,0.196710969760684,13040,0.0325418976127264,0.0325451521279392
"img_0197-0","Conforme",0.91231529178395,0.181227524353599,12480,0.0348290753439758,0.0348325585998358
"img_0197-1","Conforme",0.938061295166016,0.128911211164224,12480,0.0435316481823596,0.0435360017825379
"img_0197-2","Conforme",0.904723576785817,0.196746415120735,12480,0.0322549456960184,0.0322581715131697
"img_0198-0","Conforme",0.915732499910242,0.186914587946749,11096,0.0325773053357327,0.0325805633920719
"img_0198-1","Conforme",0.944853948400161,0.123248792954642,11096,0.0437264441445865,0.0437308172263091
"img_0198-2","Conforme",0.91893604651956,0.17987664793612,11096,0.033825666343104,0.0338290492480288
"img_0199-0","Conforme",0.917871089549345,0.186905061830796,10626,0.0316205903471905,0.0316237527224628
"img_0199-1","Conforme",0.947228217881147,0.120991271681758,10626,0.0431844287197621,0.0431887475945216
"img_0199-2","Conforme",0.916322806414436,0.190399888599529,10626,0.0309919123356221,0.0309950118368058
"img_0200-0","No conforme",0.900646895895565,0.202486057546868,12973,0.074062424453036,0.0740698314361796
"img_0200-1","No conforme",0.931051988794663,0.146896481644352,12973,0.109490070273032,0.109501020375069
"img_0200-2","No conforme",0.901414126820284,0.201028526067345,12973,0.0749630567048539,0.0749705537602299
"img_0201-0","Conforme",0.905525749834846,0.198193851911749,12160,0.0316081618435396,0.0316113229758372
"img_0201-1","Conforme",0.9396337505924,0.127642623066164,12160,0.0434168176673464,0.0434211597833247
"img_0201-2","Conforme",0.906475768755744,0.196217049812705,12160,0.0319030581389651,0.0319062487638415
"img_0202-0","No conforme",0.915294347211052,0.191264309921458,10810,0.0456207049934471,0.0456252675201992
"img_0202-1","No conforme",0.94524878243839,0.124526326503779,10810,0.0483781945075348,0.0483830328108159
"img_0202-2","No conforme",0.922689393095129,0.174474165078127,10810,0.0397483417659297,0.0397523169976294
"img_0203-0","Conforme",0.912524705200195,0.184995371919215,12012,0.0334142438684347,0.0334175856269974
"img_0203-1","Conforme",0.940330917771283,0.127092451076277,12012,0.0431140544045483,0.0431183662411724
"img_0203-2","Conforme",0.907228101411707,0.19608938074132,12012,0.0316011697183431,0.0316043301513582
"img_0204-0","No conforme",0.905442582792394,0.203994328499007,11714,0.0588241331084383,0.0588300161100493
"img_0204-1","No conforme",0.938989654756434,0.136636332848077,11714,0.095283437598912,0.0952929668956015
"img_0204-2","No conforme",0.905209415911506,0.204477239621389,11714,0.0585673934820723,0.0585732508071531
"img_0205-0","Conforme",0.919966899019129,0.187931579878485,10075,0.0308007141146033,0.0308037944940527
"img_0205-1","Conforme",0.949942694414924,0.118436736722793,10075,0.0433226603130897,0.0433269930123909
"img_0205-2","Conforme",0.921899186527028,0.183428323788219,10075,0.0315953229845438,0.031598482832827
"img_0206-0","Conforme",0.913843890057732,0.187481958596318,11455,0.0325872915654613,0.0325905506205234
"img_0206-1","Conforme",0.943202334702436,0.124522046832971,11455,0.043367970575178,0.0433723078059586
"img_0206-2","Conforme",0.908147725471048,0.199769277293239,11455,0.0304529335042495,0.0304559791021597
"img_0207-0","No conforme",0.891313818592745,0.213570073211127,13624,0.0573621622953777,0.0573678990852862
"img_0207-1","No conforme",0.929355321296243,0.143824956491704,13624,0.0910422655133886,0.0910513706504537
"img_0207-2","No conforme",0.896026936771168,0.204692008458455,13624,0.0614969886254345,0.0615031389393285
"img_0208-0","No conforme",0.910522832605698,0.197305337936446,11244,0.045627620512533,0.0456321837309061
"img_0208-1","No conforme",0.942914361338896,0.12861822117168,11244,0.0709012312661184,0.0709083220983282
"img_0208-2","No conforme",0.916815945093491,0.18376334662278,11244,0.0504878563754197,0.0504929056659863
"img_0209-0","Conforme",0.922568292308134,0.185602489662405,9728,0.0307492266430801,0.0307523018732674
"img_0209-1","Conforme",0.951700390966079,0.116650906366791,9728,0.0433859707482801,0.043390309779258
"img_0209-2","Conforme",0.926495093024759,0.176262759872685,9728,0.0324586951254449,0.0324619413195769
"img_0210-0","Conforme",0.918830561990177,0.189955699936048,10132,0.0305303882927984,0.0305334416369621
"img_0210-1","Conforme",0.949710066025678,0.118599371899269,10132,0.0433863447984813,0.043390683866868
"img_0210-2","Conforme",0.921011034312529,0.184891511179975,10132,0.0314657364785612,0.0314688833668979
"img_0211-0","No conforme",0.894487807994169,0.19110271659498,20152,0.224359343997071,0.224381782175289
"img_0211-1","No conforme",0.927590504688936,0.121374111481192,19952,0.134188948354716,0.134202368591575
"img_0211-2","No conforme",0.896318978738224,0.18727540262952,20110,0.219563377164432,0.219585335698002
"img_0212-0","Conforme",0.899866442009421,0.206991384315477,12450,0.0305079532498256,0.0305110043502606
"img_0212-1","Conforme",0.938071586339614,0.129070871463986,12450,0.0434768871929246,0.0434812353164562
"img_0212-2","Conforme",0.90597156108183,0.19447657004879,12450,0.0325909214369258,0.0325941808550113
"img_0213-0","No conforme",0.901243963461483,0.186755477811396,19371,0.229424472833382,0.22944741757514
"img_0213-1","No conforme",0.932324683873794,0.116816896237323,19343,0.134588458041051,0.134601918232874
"img_0213-2","No conforme",0.905950440242992,0.175930996885695,19337,0.214596189924105,0.214617651689274
"img_0214-0","Conforme",0.904258200342515,0.20155672495304,12087,0.0307764281078189,0.0307795060584247
"img_0214-1","Conforme",0.940062389939252,0.12718982395248,12087,0.0431752655989036,0.0431795835572594
"img_0214-2","Conforme",0.909282686354693,0.191067783586752,12087,0.0325094475428582,0.0325126988127395
"img_0215-0","Conforme",0.919187821278291,0.181521017491064,10868,0.0329921882758439,0.0329954878246264
"img_0215-1","Conforme",0.945924828778435,0.122342094089397,10868,0.0434355805562657,0.0434399245487206
"img_0215-2","Conforme",0.917435150649127,0.185422755861801,10868,0.0323542322281598,0.0323574679749573
"img_0216-0","Conforme",0.905421940612793,0.19464682917869,12551,0.0326854964630082,0.0326887653395421
"img_0216-1","Conforme",0.937620031181784,0.129375347317309,12551,0.0435442535879622,0.043548608448807
"img_0216-2","Conforme",0.909694871790269,0.185942712775621,12551,0.0341514718620417,0.0341548873507768
"img_0217-0","No conforme",0.92011773651123,0.179376605829561,10971,0.0556119342888647,0.0556174960384686
"img_0217-1","No conforme",0.942796192339729,0.130312079944235,10971,0.0675125683725628,0.0675193203045933
"img_0217-2","No conforme",0.915726038010541,0.1891570191456,10971,0.05684219180175,0.056847876589409
"img_0218-0","Conforme",0.924795433906106,0.181686267969344,9600,0.0312396814179633,0.0312428056985332
"img_0218-1","Conforme",0.952335930768181,0.116002291708182,9600,0.0432848470400826,0.0432891759576783
"img_0218-2","Conforme",0.931342415286793,0.166001886179016,9600,0.034072639876381,0.0340760474811292
"img_0219-0","Conforme",0.926264618602079,0.170096807883603,10400,0.0342965166335653,0.0342999466282282
"img_0219-1","Conforme",0.948332006081974,0.119978588664239,10400,0.043225942417252,0.0432302654437964
"img_0219-2","Conforme",0.92087234279857,0.182412633144057,10400,0.0321281664588054,0.0321313795967651
"img_0220-0","Conforme",0.930446664356905,0.167508102679173,9664,0.0339695265598894,0.0339729238522747
"img_0220-1","Conforme",0.951863254771513,0.116692447171922,9664,0.0432683533697866,0.0432726806378504
"img_0220-2","Conforme",0.925679577349494,0.178881309444221,9664,0.0318837690893241,0.0318869577851026
"img_0221-0","Conforme",0.892984997486788,0.211051061421923,13430,0.0306375267384167,0.0306405907974964
"img_0221-1","Conforme",0.933287447096881,0.132662915016009,13430,0.043262127792212,0.0432664544376557
"img_0221-2","Conforme",0.905489012738396,0.186622749964495,13430,0.0345771381320649,0.0345805961916841
"img_0222-0","No conforme",0.918007746761546,0.188961335954921,10533,0.0653129955204754,0.0653195274732227
"img_0222-1","No conforme",0.944929875721651,0.131826887403191,10533,0.0997416628103657,0.0997516379741631
"img_0222-2","No conforme",0.919713448953068,0.185227785183676,10533,0.0674974322125762,0.0675041826308393
"img_0223-0","No conforme",0.911256377886604,0.199522392881603,10947,0.0611678802077659,0.0611739976075266
"img_0223-1","No conforme",0.94258905255486,0.134309522071315,10947,0.0996890155400373,0.0996989854385811
"img_0223-2","No conforme",0.915297937155331,0.190846049158742,10947,0.0660916602525402,0.0660982700795482
"img_0224-0","No conforme",0.914309206668629,0.186034235382403,11570,0.0498412149739852,0.0498461995939446
"img_0224-1","No conforme",0.941387318707634,0.129763383503874,11570,0.0701596704211078,0.0701666870898167
"img_0224-2","No conforme",0.915998574613683,0.182471777540257,11570,0.0511196623723486,0.0511247748498336
"img_0225-0","Conforme",0.904294698109346,0.196472658442321,12600,0.0322332706739997,0.0322364943234321
"img_0225-1","Conforme",0.937381778546502,0.129540984258822,12600,0.0432633772152064,0.0432677039856049
"img_0225-2","Conforme",0.904885184110754,0.195271194911695,12600,0.032412698224382,0.0324159398183638
"img_0226-0","Conforme",0.912084697696461,0.193374692321861,11247,0.0314604481955239,0.0314635945549794
"img_0226-1","Conforme",0.943956701660156,0.124221058528128,11247,0.0434441535857204,0.043448498435564
"img_0226-2","Conforme",0.915529847555721,0.185862301352676,11247,0.0327715955063016,0.032774872993601
"img_0227-0","Conforme",0.917739637756348,0.187688356415864,10579,0.0313880362516622,0.0313911753691991
"img_0227-1","Conforme",0.947437930459415,0.120825516681442,10579,0.0431682208993791,0.0431725381531944
"img_0227-2","Conforme",0.924389590705423,0.172649834401396,10579,0.0340406464375386,0.0340440508426229
"img_0228-0","Conforme",0.914873725406422,0.186551300641551,11322,0.0325873947793847,0.0325906538447692
"img_0228-1","Conforme",0.943838891655417,0.123989535391207,11322,0.0433102711149714,0.0433146025752289
"img_0228-2","Conforme",0.917187444493911,0.181528727111921,11322,0.0334370571211815,0.0334404011612976
"img_0229-0","No conforme",0.913556754347857,0.198464830007579,10565,0.0608873915399061,0.0608934808879949
"img_0229-1","No conforme",0.944570282969755,0.132573066371015,10565,0.101070168968907,0.101080276996607
"img_0229-2","No conforme",0.918190355260512,0.188307341065234,10565,0.0668626802939988,0.0668693672307219
"img_0230-0","Conforme",0.914134137052648,0.195083999361365,10650,0.0302115002077964,0.0302145216599624
"img_0230-1","Conforme",0.946985836809944,0.121374329851005,10650,0.0431005122078724,0.0431048226901414
"img_0230-2","Conforme",0.921314743598489,0.178897645929004,10650,0.0330039861316329,0.0330072868603189
"img_0231-0","No conforme",0.914624224279067,0.18019960322804,12076,0.038893526845736,0.0388974165873947
"img_0231-1","No conforme",0.938685347146427,0.130391851856505,12076,0.0473396707199635,0.0473444051604796
"img_0231-2","No conforme",0.90856038956586,0.193139039370465,12076,0.044709548460329,0.0447140198623152
"img_0232-0","Conforme",0.912603025817871,0.18657608051264,11826,0.0332082856839292,0.0332116068446137
"img_0232-1","Conforme",0.94127279948515,0.126295816482368,11826,0.043404680970198,0.0434090218723853
"img_0232-2","Conforme",0.915095224968405,0.181310578524254,11826,0.034106142104468,0.034109553059774
"img_0233-0","Conforme",0.908612443757899,0.198839871100172,11448,0.0306472976014138,0.0306503626376776
"img_0233-1","Conforme",0.943245354201373,0.124473041685453,11448,0.0433542778975392,0.0433586137589151
"img_0233-2","Conforme",0.911669460808249,0.192241120413841,11448,0.0317703091651535,0.0317734865138048
"img_0234-0","No conforme",0.917721508537741,0.179689332830879,11413,0.0387952204210797,0.0387991003311128
"img_0234-1","No conforme",0.942291565838982,0.126988703504564,11413,0.047186328442484,0.0471910475472387
"img_0234-2","No conforme",0.918592847846536,0.177786177255438,11413,0.0384394806661598,0.0384433249986597
"img_0235-0","No conforme",0.912462958158605,0.193950835837877,11320,0.0761014863724601,0.0761090972821883
"img_0235-1","No conforme",0.939432055556353,0.140553810874693,11320,0.113965742867339,0.113977140581397
"img_0235-2","No conforme",0.912351849383186,0.19417996313686,11320,0.075942028877353,0.075949623839737
"img_0236-0","No conforme",0.914787925738166,0.170964459267072,17884,0.223925296148172,0.223947690917264
"img_0236-1","No conforme",0.939948289543601,0.108893570131106,17874,0.133055838235211,0.133069145149726
"img_0236-2","No conforme",0.916986048619887,0.165477825011011,17911,0.215813461515163,0.215835045019665
"img_0237-0","Conforme",0.927111247127757,0.170619527478809,10143,0.0337245962289701,0.0337279690258727
"img_0237-1","Conforme",0.94952937216366,0.118918970216041,10143,0.0429394569709664,0.042943751346101
"img_0237-2","Conforme",0.924862924858542,0.175831130257981,10143,0.0327968279082696,0.0328001079190615
"img_0238-0","Conforme",0.909529734353458,0.192019213815119,11935,0.0325689753098579,0.0325722325331112
"img_0238-1","Conforme",0.940743821195715,0.126740017187498,11935,0.0436195930755146,0.0436239554710617
"img_0238-2","Conforme",0.909779235480813,0.191493607538061,11935,0.032625555296117,0.0326288181779348
"img_0239-0","No conforme",0.917269175558651,0.185712326276135,10900,0.0398490663794445,0.039853051684613
"img_0239-1","No conforme",0.945055224609375,0.12421162737013,10900,0.0459419972134681,0.0459465918726554
"img_0239-2","No conforme",0.921412808909697,0.17639165837565,10900,0.0376294725465875,0.0376332358701745
"img_0240-0","Conforme",0.930907792699477,0.17141799476234,9176,0.0324808743434054,0.0324841227556809
"img_0240-1","Conforme",0.954414089678596,0.113885057530264,9176,0.0432418942532177,0.0432462188751052
"img_0240-2","Conforme",0.930208292056813,0.173138942667701,9176,0.0321618180894384,0.0321650345928977
"img_0241-0","Conforme",0.909380213174259,0.191809809338998,11988,0.0322498086989824,0.0322530340023826
"img_0241-1","Conforme",0.940482293755026,0.126923332291729,11988,0.0430771710018302,0.0430814791497451
"img_0241-2","Conforme",0.907545691815544,0.195657816182585,11988,0.0315994225214729,0.0316025827797509
"img_0242-0","No conforme",0.901338259331198,0.177093657901217,20145,0.206832663724478,0.206853349059384
"img_0242-1","No conforme",0.928130432308421,0.120583912704236,20023,0.133835182061427,0.133848566918119
"img_0242-2","No conforme",0.897869296174891,0.184899431756307,20043,0.217064357863607,0.217086066470254
"img_0243-0","Conforme",0.918091033468807,0.179545216870713,11324,0.0336496632121938,0.0336530285150453
"img_0243-1","Conforme",0.943609015556784,0.124464677061349,11324,0.0431470336529225,0.0431513487878013
"img_0243-2","Conforme",0.917309801761403,0.181240782896226,11324,0.0333792926613274,0.0333826309244199
"img_0244-0","No conforme",0.913498118591308,0.191740175426687,11174,0.05107810212496,0.0510832104460046
"img_0244-1","No conforme",0.943086558999454,0.12926983556652,11174,0.0768624880639408,0.0768701750814489
"img_0244-2","No conforme",0.912525722351074,0.193832598358799,11174,0.0501906029433434,0.050195622505594
"img_0245-0","No conforme",0.918494902200138,0.176654362077503,11566,0.0401126707127492,0.0401166823809874
"img_0245-1","No conforme",0.940824475277171,0.129209880238279,11566,0.0482051147174873,0.0482099357110584
"img_0245-2","No conforme",0.910061764095531,0.195297251474834,11566,0.0521241631747892,0.0521293761124005
"img_0246-0","No conforme",0.901509739002901,0.209807990405096,12003,0.0678608176799195,0.0678676044403635
"img_0246-1","No conforme",0.935829187478458,0.143642124827571,12003,0.112656484149299,0.112667750924392
"img_0246-2","No conforme",0.902404532614315,0.208005364470242,12003,0.0690011426536836,0.0690080434580294
"img_0247-0","No conforme",0.893996763449276,0.179263893607442,21249,0.196068351557074,0.196087960353109
"img_0247-1","No conforme",0.920633791001264,0.126891002659439,21357,0.133272158170828,0.1332854867195
"img_0247-2","No conforme",0.884988875265682,0.197225718696853,21324,0.218299523429889,0.218321355565446
"img_0248-0","No conforme",0.922583669236127,0.183352179544872,9972,0.0450743980200944,0.0450789059106854
"img_0248-1","No conforme",0.949328813943302,0.120746291993486,9972,0.0465269431444753,0.0465315963041057
"img_0248-2","No conforme",0.92687215683881,0.173098462455786,9972,0.0402731689439306,0.040277196663597
"img_0249-0","Conforme",0.912386552177878,0.192984445834113,11220,0.0312468025132038,0.0312499275059544
"img_0249-1","Conforme",0.944308695696662,0.123610456013752,11220,0.0431489631855758,0.0431532785134271
"img_0249-2","Conforme",0.914666226627125,0.188004796878399,11220,0.0321004585126395,0.0321036688795274
"img_0250-0","Conforme",0.924852873014562,0.178764576761897,9860,0.0319882062027003,0.0319914053432346
"img_0250-1","Conforme",0.95103008853688,0.117323600973887,9860,0.0430570057418806,0.0430613118730679
"img_0250-2","Conforme",0.928891560327866,0.169241251328154,9860,0.0336772043731272,0.0336805724303702
"img_0251-0","Conforme",0.929110965755687,0.170319502492767,9702,0.0338892119807709,0.033892601240895
"img_0251-1","Conforme",0.951707271692612,0.116835128390166,9702,0.043822385942074,0.0438267686189359
"img_0251-2","Conforme",0.929787789916992,0.168709747125579,9702,0.0341940257123453,0.034197445456891
"img_0252-0","No conforme",0.898877532025505,0.207319323446977,12672,0.0458258103441026,0.0458303933834409
"img_0252-1","No conforme",0.935759004067814,0.134762502018281,12672,0.0718429945335681,0.0718501795515232
"img_0252-2","No conforme",0.90360213802562,0.197869877846823,12672,0.0491148093628407,0.0491197213349742
"img_0253-0","Conforme",0.928262602090274,0.172357824473119,9699,0.0331274529363119,0.0331307660129132
"img_0253-1","Conforme",0.951858169017119,0.116470687269923,9699,0.0433425396683387,0.0433468743557743
"img_0253-2","Conforme",0.924316236177332,0.181756211166974,9699,0.0313787111580405,0.0313818493429748
"img_0254-0","Conforme",0.911577079575483,0.184483756313621,12284,0.0339577342263139,0.0339611303393479
"img_0254-1","Conforme",0.938940472519818,0.128301120656211,12284,0.0433080081654853,0.0433123393994252
"img_0254-2","Conforme",0.91261409481273,0.182342864598328,12284,0.0342807563712119,0.0342841847896909
"img_0255-0","Conforme",0.928170520019531,0.168781046985196,10080,0.0342386505134264,0.0342420747208986
"img_0255-1","Conforme",0.949997859892004,0.11827608809515,10080,0.0433368881520299,0.0433412222742573
"img_0255-2","Conforme",0.92912622301887,0.16656001535479,10080,0.0346608531973736,0.0346643196293366
"img_0256-0","Conforme",0.907880454119514,0.196522414482054,11830,0.0315050854749744,0.0315082362986043
"img_0256-1","Conforme",0.941304749989229,0.126201661908266,11830,0.0433762752421065,0.0433806133034368
"img_0256-2","Conforme",0.912061722053079,0.187680546997397,11830,0.0329721494822428,0.0329754470269455
"img_0257-0","No conforme",0.90891603337905,0.193558562360331,11938,0.040466409373606,0.0404704564192479
"img_0257-1","No conforme",0.93987661032284,0.128688009901497,11938,0.0459654838866653,0.0459700808947548
"img_0257-2","No conforme",0.909340843452005,0.192650712792498,11938,0.0401693432007453,0.040173360536799
"img_0258-0","Conforme",0.911128516037885,0.191270626182795,11664,0.0324286327324797,0.0324318759200717
"img_0258-1","Conforme",0.942054629516601,0.125673917668329,11664,0.0436623527798773,0.0436667194518224
"img_0258-2","Conforme",0.906357958751005,0.201449059904866,11664,0.0306646978776838,0.0306677646541492
"img_0259-0","Conforme",0.924432670036765,0.181775236785598,9672,0.031502050459688,0.031505200979786
"img_0259-1","Conforme",0.951844228066837,0.116694382397384,9672,0.0434719662433206,0.0434763138747081
"img_0259-2","Conforme",0.925191883419261,0.179964099424425,9672,0.0318640373366927,0.0318672240590986
"img_0260-0","No conforme",0.921523020199046,0.185801121139801,10074,0.0675702179973708,0.0675769756949402
"img_0260-1","No conforme",0.946993016698501,0.130545031993468,10074,0.103016486556014,0.103026789234938
"img_0260-2","No conforme",0.918320550573012,0.193011580772614,10074,0.0631489793366328,0.0631552948661195
"img_0261-0","Conforme",0.918047954137465,0.184692264502557,10804,0.0321516768254085,0.0321548923146399
"img_0261-1","Conforme",0.946462901593377,0.121545347092337,10804,0.0431728124257158,0.0431771301387297
"img_0261-2","Conforme",0.922584207727769,0.174564644864656,10804,0.0339280311257444,0.0339314242681712
"img_0262-0","Conforme",0.918080263635972,0.191128289470928,10184,0.030414878257262,0.0304179200492669
"img_0262-1","Conforme",0.949396065566119,0.118975255395634,10184,0.04332340747574,0.0433277402497649
"img_0262-2","Conforme",0.920964365036908,0.184447703064847,10184,0.0315485365589407,0.0315516917281135
"img_0263-0","Conforme",0.935550428305233,0.161248648402081,9052,0.0342424428552362,0.0342458674419804
"img_0263-1","Conforme",0.955027670988195,0.113239018793218,9052,0.0432706260637263,0.0432749535590822
"img_0263-2","Conforme",0.933286130783979,0.166858149209842,9052,0.0331783788101777,0.0331816969798757
"img_0264-0","Conforme",0.919590313864315,0.17774236834971,11169,0.0340112236799894,0.0340146251425037
"img_0264-1","Conforme",0.944535999001896,0.123457606828971,11169,0.0434218533263543,0.0434261959459489
"img_0264-2","Conforme",0.910421835506664,0.19781690234681,11169,0.0305172912032983,0.0305203432376221
"img_0265-0","No conforme",0.908310708941291,0.184825461958154,13000,0.0361821949495066,0.0361858135308597
"img_0265-1","No conforme",0.934800847939884,0.132404148824457,13000,0.0451456433803163,0.0451501583961559
"img_0265-2","No conforme",0.906383985847024,0.188699650810356,13000,0.0365835846033667,0.0365872433276995
"img_0266-0","Conforme",0.93267823355282,0.167711420676588,9114,0.0331042339897044,0.0331075447441788
"img_0266-1","Conforme",0.954674300806382,0.113675488206692,9114,0.0432155925681213,0.0432199145595773
"img_0266-2","Conforme",0.928155262756348,0.178884269085034,9114,0.0310058251879844,0.0310089260805924
"img_0267-0","Conforme",0.929374946324965,0.171245839606854,9548,0.0330573071552831,0.0330606132166048
"img_0267-1","Conforme",0.952571191783232,0.115792071394064,9548,0.0432495865307254,0.0432539119219176
"img_0267-2","Conforme",0.92887923485251,0.172437023472957,9548,0.032842859846358,0.0328461444608041
"img_0268-0","Conforme",0.925376167225557,0.17424170209981,10184,0.0334376156257443,0.0334409597217165
"img_0268-1","Conforme",0.949277836734547,0.119247010918955,10184,0.0433051284045283,0.0433094593504634
"img_0268-2","Conforme",0.920971903919893,0.184431521701689,10184,0.0315994574158703,0.031602617677638
"img_0269-0","Conforme",0.921531815562529,0.180251349892359,10465,0.0326924489715969,0.0326957185434513
"img_0269-1","Conforme",0.947983841319365,0.120348452227622,10465,0.0433355732986786,0.0433399072894076
"img_0269-2","Conforme",0.920224657018325,0.183227255249657,10465,0.0321626055347754,0.0321658221169871
"img_0270-0","No conforme",0.914565409025304,0.188750790464988,11426,0.0809030886640777,0.0809111797820559
"img_0270-1","No conforme",0.938808123240751,0.141355703781473,11426,0.115024119462084,0.115035623024386
"img_0270-2","No conforme",0.912037250599581,0.193914830462872,11426,0.0773676695618563,0.0773754071025666
"img_0271-0","Conforme",0.922288575816435,0.175115370907208,10816,0.034006219069546,0.0340096200315491
"img_0271-1","Conforme",0.946308354492187,0.121821517387668,10816,0.0433410682521397,0.0433454027924189
"img_0271-2","Conforme",0.921872800436581,0.176041891152757,10816,0.033824578679304,0.0338279614754515
"img_0272-0","Conforme",0.903950960944681,0.202448924954792,12062,0.0305151409494165,0.0305181927686934
"img_0272-1","Conforme",0.940094340443331,0.127273405269314,12062,0.0430926619147537,0.0430969716119149
"img_0272-2","Conforme",0.914382680861529,0.180656387186305,12062,0.0341678562396428,0.0341712733669796
"img_0273-0","Conforme",0.922166577543371,0.186111301898177,9768,0.0305181276636402,0.0305211797816183
"img_0273-1","Conforme",0.951506892969468,0.116823049959091,9768,0.0431085444284773,0.0431128557140487
"img_0273-2","Conforme",0.921833251217113,0.186903268981404,9768,0.030398729597281,0.0304017697742584
"img_0274-0","No conforme",0.925156462635713,0.180107096612876,9915,0.0852140084049052,0.085222530657971
"img_0274-1","No conforme",0.94615099526798,0.135837249135331,9915,0.121823128794099,0.121835312325332
"img_0274-2","No conforme",0.92246717554429,0.186058461796631,9915,0.0805633649857527,0.0805714221279655
"img_0275-0","No conforme",0.908704824990665,0.192864273725174,12279,0.0774954648459703,0.0775032151674871
"img_0275-1","No conforme",0.934831721460679,0.143591745511098,12279,0.109708546617853,0.10971951856971
"img_0275-2","No conforme",0.909612662066291,0.191088120129145,12279,0.0786115431854795,0.0786194051259922
"img_0276-0","No conforme",0.89971213423785,0.195073525110535,13796,0.0440491905764728,0.0440535959360664
"img_0276-1","No conforme",0.929114495867561,0.138841343645915,13796,0.0480061683593501,0.0480109694562957
"img_0276-2","No conforme",0.898892430294261,0.196703110659678,13796,0.0451101384114592,0.0451146498764468
"img_0277-0","No conforme",0.915200410335765,0.187161360103498,11270,0.0531268936268687,0.0531322068475535
"img_0277-1","No conforme",0.942665279038373,0.129568636070513,11270,0.0768093965604587,0.0768170782682855
"img_0277-2","No conforme",0.911690461982278,0.194674765153567,11270,0.0501167268095226,0.050121738983421
